employee_id,years_experience,gender,education_level,job_title,location,work_mode,primary_language,performance_rating,projects_completed,team_size,overtime_hours_month,certifications_count,github_contributions,birth_month,bonus_percentage,stock_options,remote_work_days,satisfaction_score,salary_category
EMP_4799,14,female,Master,Data Scientist,"Berlin, DE",On-site,TypeScript,3.7,26,12,25,7,360,March,25,Yes,3,1.4,Medium
EMP_4800,3,male,Bachelor,Backend Developer,"Boston, MA",Remote,TypeScript,2.3,17,8,11,1,77,September,19,Yes,,,Low
EMP_4801,30,male,Bachelor,Backend Developer,"San Francisco, CA",Hybrid,Swift,4.6,43,13,6,11,941,November,20,Yes,3,2.5,High
EMP_4802,19,male,PhD,Data Scientist,"London, UK",Remote,Go,3.2,33,2,0,7,550,February,11,No,2,,High
EMP_4803,15,male,Bachelor,QA Engineer,"Los Angeles, CA",Remote,TypeScript,2.8,24,3,5,6,418,July,24,No,1,2.1,Medium
EMP_4804,19,male,Bachelor,Security Engineer,"Boston, MA",Remote,Java,2.8,29,11,1,8,513,April,12,No,2,3.6,Medium
EMP_4805,14,male,PhD,Full Stack Developer,"Los Angeles, CA",Hybrid,C++,3.1,31,11,25,6,442,February,16,No,4,4.1,Medium
EMP_4806,9,male,Master,Tech Lead,"New York, NY",Remote,Rust,2.9,19,6,0,8,252,March,7,Yes,1,2.8,High
EMP_4807,7,female,Bachelor,Frontend Developer,"Boston, MA",Hybrid,Swift,2.2,13,9,1,3,342,April,8,No,5,1.2,Low
EMP_4808,22,male,Bachelor,Data Scientist,"Atlanta, GA",On-site,TypeScript,3.3,35,6,4,8,565,July,,,3,3.7,Medium
EMP_4809,13,male,PhD,Solutions Architect,"Chicago, IL",Remote,C++,3.8,24,8,1,4,393,June,23,Yes,3,2.8,High
EMP_4810,8,male,Bachelor,QA Engineer,Remote,Hybrid,C++,3.5,17,3,12,4,234,September,18,Yes,3,2.6,Low
EMP_4811,5,male,Bachelor,Data Analyst,"New York, NY",On-site,Swift,3.4,9,2,10,2,206,February,24,Yes,5,1.1,Low
EMP_4812,13,female,Bachelor,Cloud Architect,"New York, NY",On-site,JavaScript,2.4,21,3,14,8,347,September,10,Yes,2,3.8,Medium
EMP_4813,15,female,Bachelor,Backend Developer,"Atlanta, GA",Hybrid,JavaScript,3.7,29,11,4,6,446,February,13,Yes,1,4.7,Medium
EMP_4814,11,male,Master,Tech Lead,"New York, NY",Remote,JavaScript,3.2,23,8,15,4,603,June,23,Yes,3,2.7,High
EMP_4815,8,male,Bachelor,Solutions Architect,"Berlin, DE",On-site,Go,3.4,17,6,3,4,446,September,,Yes,5,4.7,Medium
EMP_4816,3,male,PhD,Frontend Developer,"Los Angeles, CA",On-site,C++,2.5,12,3,1,2,142,November,12,Yes,5,1.1,Low
EMP_4817,16,male,Master,Product Manager,"Denver, CO",On-site,JavaScript,3.4,26,3,6,7,625,September,12,Yes,3,4.7,Medium
EMP_4818,4,female,Bachelor,Full Stack Developer,"Chicago, IL",Hybrid,Java,3.4,16,10,7,2,333,August,13,,1,2,Low
EMP_4819,14,male,PhD,Full Stack Developer,"Chicago, IL",Remote,C++,3.6,29,6,0,7,401,April,17,,1,4.2,Medium
EMP_4820,17,female,Bachelor,Cloud Architect,"Atlanta, GA",Hybrid,JavaScript,3.7,26,1,4,6,568,September,24,No,1,1.2,Medium
EMP_4821,17,male,Bachelor,Software Engineer,"New York, NY",Hybrid,C++,3,30,8,1,7,433,December,,No,1,4.2,High
EMP_4822,14,male,High School,Frontend Developer,"Los Angeles, CA",On-site,Swift,3.2,23,4,8,9,402,July,10,Yes,3,,Medium
EMP_4823,16,female,High School,Frontend Developer,"Los Angeles, CA",Remote,JavaScript,4.4,28,3,4,7,511,April,18,Yes,3,1.4,Medium
EMP_4824,11,female,High School,QA Engineer,"Denver, CO",On-site,JavaScript,3.3,21,3,6,5,299,January,15,,4,1.8,Low
EMP_4825,6,female,Master,Software Engineer,"Boston, MA",Remote,JavaScript,3.6,18,7,10,5,217,June,7,,5,1.8,Low
EMP_4826,1,female,Master,Solutions Architect,"Seattle, WA",Hybrid,Go,3.4,10,10,2,0,57,January,,Yes,1,1,Medium
EMP_4827,26,female,Master,Solutions Architect,"Seattle, WA",Remote,Python,5,35,5,6,10,653,December,16,No,2,2.8,High
EMP_4828,3,male,Bachelor,UI/UX Designer,"Los Angeles, CA",Hybrid,Go,2.3,11,13,1,7,184,March,13,No,1,,Low
EMP_4829,10,female,Bachelor,Full Stack Developer,"San Francisco, CA",Remote,C++,3,19,2,7,5,352,March,8,No,2,3.9,Medium
EMP_4830,13,female,Bachelor,Data Analyst,"New York, NY",Remote,TypeScript,3.5,22,1,33,5,612,April,22,No,2,3,Medium
EMP_4831,16,female,Bachelor,Solutions Architect,"Berlin, DE",Hybrid,TypeScript,3.5,32,1,1,6,404,May,12,No,0,2.3,Medium
EMP_4832,19,male,Bachelor,Full Stack Developer,"New York, NY",On-site,Go,2.8,26,10,0,11,812,October,,Yes,3,,High
EMP_4833,5,male,High School,Software Engineer,"Toronto, CA",On-site,JavaScript,2.3,14,7,2,5,170,May,20,Yes,1,1.5,Low
EMP_4834,22,female,Bachelor,Software Engineer,"Atlanta, GA",On-site,JavaScript,3.2,28,14,6,8,550,October,21,Yes,3,4,Medium
EMP_4835,6,male,Bachelor,Data Scientist,"San Francisco, CA",Remote,Java,1.8,20,2,17,5,321,August,11,Yes,5,3.4,Medium
EMP_4836,20,female,Bachelor,Software Engineer,"New York, NY",Remote,C++,3.4,26,7,17,7,512,January,19,Yes,5,4.2,Medium
EMP_4837,12,male,Master,DevOps Engineer,"Los Angeles, CA",Hybrid,Go,2.8,24,12,46,6,450,May,12,No,1,1.4,Medium
EMP_4838,23,female,Master,Tech Lead,"Boston, MA",Remote,Swift,4,28,6,13,9,808,August,,Yes,4,1.3,High
EMP_4839,9,female,Bachelor,QA Engineer,"Atlanta, GA",Remote,Swift,3.2,22,5,10,3,245,June,15,Yes,3,4.3,Low
EMP_4840,15,male,Master,Full Stack Developer,"Berlin, DE",Remote,JavaScript,3.7,25,1,3,7,461,March,23,No,0,4.8,Medium
EMP_4841,24,female,Bachelor,Engineering Manager,"Chicago, IL",Hybrid,C++,4.2,39,14,11,9,734,June,8,Yes,1,2.9,High
EMP_4842,10,male,Master,DevOps Engineer,"New York, NY",Hybrid,Go,3.2,17,14,4,7,267,September,18,Yes,4,,Medium
EMP_4843,2,male,Bachelor,Data Scientist,"London, UK",Remote,C++,2.5,14,9,7,0,101,February,21,Yes,2,3.1,Low
EMP_4844,26,male,Master,Full Stack Developer,"New York, NY",On-site,Swift,3.9,33,9,7,11,668,November,7,Yes,2,1,High
EMP_4845,14,male,Bachelor,UI/UX Designer,"Atlanta, GA",Remote,C++,3.7,28,8,6,5,374,February,14,,3,2,Medium
EMP_4846,5,male,Bachelor,Engineering Manager,"Seattle, WA",On-site,Go,2.6,16,10,2,2,254,April,13,No,0,3.4,Medium
EMP_4847,1,female,Master,DevOps Engineer,"Denver, CO",Hybrid,Python,2.2,9,11,4,1,118,February,20,Yes,0,4.7,Low
EMP_4848,3,female,Bachelor,Data Scientist,"Denver, CO",On-site,Go,1.7,7,7,12,5,127,January,15,,3,3.5,Low
EMP_4849,14,male,Bachelor,Full Stack Developer,"Los Angeles, CA",Hybrid,JavaScript,2.8,20,10,12,4,455,January,14,No,4,4.3,Medium
EMP_4850,7,male,Bachelor,ML Engineer,"New York, NY",Remote,Java,3.4,10,7,17,3,419,October,17,Yes,5,4.7,Medium
EMP_4851,18,female,Bachelor,Cloud Architect,"Berlin, DE",On-site,C++,3.1,25,6,16,10,574,October,20,Yes,4,2.9,Medium
EMP_4852,9,male,Master,Product Manager,"San Francisco, CA",On-site,TypeScript,2.8,23,13,16,5,491,December,7,No,2,1.6,Medium
EMP_4853,14,female,Bachelor,Security Engineer,"Seattle, WA",Remote,Java,3.1,22,9,0,5,389,May,10,Yes,0,4.4,Medium
EMP_4854,10,male,High School,DevOps Engineer,"Chicago, IL",Hybrid,Python,2.6,20,13,2,5,297,July,21,No,2,3.4,Medium
EMP_4855,5,male,Bachelor,Solutions Architect,"Seattle, WA",On-site,TypeScript,3,12,6,33,3,284,July,22,No,0,3,Medium
EMP_4856,13,female,Bachelor,Data Scientist,Remote,Remote,C++,2.7,21,11,6,5,498,July,25,Yes,4,1.7,Medium
EMP_4857,19,female,Bachelor,Frontend Developer,"Toronto, CA",Remote,Swift,3.3,30,6,3,9,476,July,17,Yes,4,1.8,Medium
EMP_4858,10,female,Master,Data Analyst,"London, UK",On-site,TypeScript,3.8,20,10,13,4,310,October,10,No,2,1.5,Low
EMP_4859,10,female,Master,DevOps Engineer,"Seattle, WA",Remote,Rust,3.9,21,14,14,4,373,June,19,Yes,3,4.4,Medium
EMP_4860,9,female,Bachelor,Frontend Developer,Remote,Hybrid,Swift,2.5,20,15,0,5,292,April,22,Yes,0,,Low
EMP_4861,28,male,High School,Product Manager,"Berlin, DE",Remote,TypeScript,4.7,37,8,20,11,706,January,13,Yes,5,2.7,High
EMP_4862,1,male,Bachelor,Tech Lead,"Toronto, CA",On-site,Rust,2.8,16,12,22,2,69,May,18,Yes,0,3.2,Low
EMP_4863,15,male,Bachelor,ML Engineer,Remote,On-site,Swift,2.7,25,5,15,6,411,July,11,No,4,1.3,Medium
EMP_4864,5,male,Master,Data Scientist,"Toronto, CA",Hybrid,JavaScript,3.5,18,15,11,1,196,November,20,Yes,0,2.8,Medium
EMP_4865,30,female,Master,Data Analyst,"New York, NY",Hybrid,C++,3.6,39,14,0,14,963,September,22,Yes,5,3.1,High
EMP_4866,5,female,Master,DevOps Engineer,"Boston, MA",Hybrid,Rust,3,13,12,0,4,134,September,10,Yes,5,4.1,Medium
EMP_4867,2,female,Master,Security Engineer,"Toronto, CA",On-site,Java,2.8,11,12,30,1,76,April,22,No,3,1.5,Low
EMP_4868,2,male,Bachelor,Software Engineer,"Berlin, DE",Remote,Python,2.5,14,9,4,1,392,February,6,No,0,2.2,Low
EMP_4869,13,female,Master,Backend Developer,"London, UK",Remote,Java,3.1,30,5,12,4,332,July,13,No,0,4.3,Medium
EMP_4870,10,female,High School,QA Engineer,"Austin, TX",Hybrid,Go,4,15,15,0,4,327,September,5,No,0,2.1,Medium
EMP_4871,15,male,Bachelor,Data Analyst,"Boston, MA",Hybrid,Rust,4.3,26,7,9,6,400,March,24,Yes,4,3.9,Medium
EMP_4872,13,male,Bachelor,Data Scientist,"Austin, TX",Remote,JavaScript,2.2,19,9,19,6,367,June,6,No,3,2,Medium
EMP_4873,2,female,Bachelor,Product Manager,"New York, NY",On-site,Rust,2,18,1,0,4,151,February,13,Yes,2,2.4,Low
EMP_4874,19,female,High School,Backend Developer,"Toronto, CA",Hybrid,C++,3.9,31,2,3,6,508,January,10,No,3,1.8,Medium
EMP_4875,17,male,Bachelor,Frontend Developer,"San Francisco, CA",Remote,JavaScript,3,28,8,17,6,535,July,12,Yes,5,2.4,Medium
EMP_4876,16,female,Master,Cloud Architect,"Atlanta, GA",Hybrid,Java,3.7,29,8,5,7,408,August,11,,3,2.3,Medium
EMP_4877,8,female,Master,Data Scientist,"Berlin, DE",Remote,Rust,2.8,20,3,7,5,212,June,13,No,0,2.6,Low
EMP_4878,16,female,Master,Engineering Manager,"New York, NY",On-site,JavaScript,3.4,23,13,1,8,489,July,22,Yes,3,1.4,High
EMP_4879,13,female,Bachelor,Tech Lead,"San Francisco, CA",Remote,Python,3.1,24,15,3,6,420,August,8,No,4,2.3,High
EMP_4880,9,female,PhD,QA Engineer,"Boston, MA",Hybrid,Go,3,13,10,40,5,455,July,19,Yes,1,3.3,Medium
EMP_4881,10,male,Bachelor,Backend Developer,"London, UK",Hybrid,Rust,3.2,17,5,2,4,250,May,18,Yes,5,4.8,Medium
EMP_4882,15,female,Master,Security Engineer,"Denver, CO",Remote,Java,3.8,24,7,7,6,413,May,25,No,0,4.8,Medium
EMP_4883,12,female,Bachelor,Product Manager,"Boston, MA",Remote,C++,3,22,5,7,7,336,October,18,No,5,2.2,Medium
EMP_4884,15,female,Master,Backend Developer,"Boston, MA",On-site,Go,3.9,25,7,9,6,820,April,6,No,5,4.3,Medium
EMP_4885,4,male,Bachelor,Security Engineer,"Toronto, CA",On-site,C++,3.6,13,11,13,2,114,October,16,No,2,1.3,Low
EMP_4886,2,female,High School,Security Engineer,Remote,On-site,Rust,3.1,10,1,5,1,125,March,17,Yes,4,2.3,Low
EMP_4887,8,female,PhD,UI/UX Designer,"Chicago, IL",Remote,C++,3.6,14,2,35,3,240,August,18,No,2,4.8,Low
EMP_4888,7,female,Master,DevOps Engineer,"Toronto, CA",Remote,JavaScript,3.6,15,10,0,6,327,September,8,No,,4.8,Medium
EMP_4889,5,female,High School,Software Engineer,"Toronto, CA",Remote,JavaScript,3.1,14,2,0,2,136,June,6,No,3,4.1,Low
EMP_4890,7,female,PhD,DevOps Engineer,"Atlanta, GA",Hybrid,JavaScript,3.1,13,10,12,5,281,June,18,No,3,2.9,Medium
EMP_4891,10,male,Master,Solutions Architect,"Denver, CO",Remote,Rust,2.3,16,2,17,4,412,June,5,Yes,5,,Medium
EMP_4892,20,female,PhD,Engineering Manager,"New York, NY",On-site,JavaScript,3,28,7,7,7,684,October,9,Yes,0,3.2,High
EMP_4893,12,female,Master,QA Engineer,"Seattle, WA",Remote,Python,3.3,16,4,3,5,354,February,13,Yes,2,,Medium
EMP_4894,8,female,Master,Data Analyst,"London, UK",On-site,Java,3.3,16,13,13,3,294,February,6,Yes,0,4.5,Low
EMP_4895,18,male,Master,DevOps Engineer,"Boston, MA",Hybrid,Go,3.5,27,10,12,8,490,November,,No,5,4.9,High
EMP_4896,10,female,Bachelor,Full Stack Developer,"Austin, TX",On-site,Rust,3.4,18,2,14,3,412,September,,No,4,4,Low
EMP_4897,12,female,Master,ML Engineer,"New York, NY",Remote,Swift,2.9,20,10,19,4,341,August,,,4,2.8,Medium
EMP_4898,2,female,Bachelor,Data Analyst,"London, UK",Remote,C++,2.5,14,13,11,1,115,September,9,Yes,0,1.3,Low
EMP_4899,18,female,Master,Data Scientist,"Austin, TX",Remote,Rust,4.1,26,1,3,9,796,August,25,No,0,1.8,Medium
EMP_4900,8,male,High School,Security Engineer,"Toronto, CA",Remote,Rust,3.1,15,9,4,5,250,November,14,Yes,4,3.8,Medium
EMP_4901,18,female,Bachelor,Cloud Architect,"Denver, CO",Remote,Rust,3.1,27,1,6,10,627,March,21,No,5,,Medium
EMP_4902,9,female,Bachelor,Software Engineer,"Toronto, CA",On-site,TypeScript,2.8,19,1,4,7,305,April,23,,0,4.6,Low
EMP_4903,12,male,Bachelor,Engineering Manager,"Chicago, IL",On-site,Rust,3.5,22,12,9,5,313,October,19,Yes,0,2.5,High
EMP_4904,3,male,Bachelor,Cloud Architect,"New York, NY",Hybrid,C++,2.3,14,11,0,2,194,November,21,No,4,4.7,Medium
EMP_4905,7,male,Bachelor,Tech Lead,"San Francisco, CA",Hybrid,JavaScript,3.3,9,8,2,4,190,September,9,No,3,1.2,Medium
EMP_4906,15,male,High School,Cloud Architect,"Chicago, IL",On-site,JavaScript,2.6,27,9,4,6,413,April,14,Yes,4,1.7,Medium
EMP_4907,10,male,Master,Security Engineer,"San Francisco, CA",On-site,TypeScript,3.5,19,8,9,5,541,June,19,No,0,3.1,High
EMP_4908,4,male,Bachelor,Engineering Manager,"Los Angeles, CA",Hybrid,TypeScript,2.9,17,15,3,6,147,November,23,Yes,2,3.4,Medium
EMP_4909,8,male,Bachelor,Data Scientist,"Toronto, CA",On-site,JavaScript,3.1,18,15,10,3,267,November,,No,5,4.4,Medium
EMP_4910,11,female,High School,UI/UX Designer,"New York, NY",On-site,TypeScript,3.1,17,14,0,6,296,November,24,No,1,1.6,Low
EMP_4911,1,male,PhD,Frontend Developer,"Atlanta, GA",Hybrid,Go,3.3,9,13,3,1,135,May,20,Yes,4,3.7,Low
EMP_4912,17,male,Bachelor,Frontend Developer,"London, UK",Remote,Swift,3.1,27,6,2,11,974,March,16,No,2,2.8,Medium
EMP_4913,19,female,High School,Security Engineer,"Los Angeles, CA",On-site,Rust,4.8,29,1,2,11,619,November,6,Yes,5,2.7,Medium
EMP_4914,13,female,PhD,Product Manager,"Chicago, IL",On-site,JavaScript,3.7,24,13,10,5,333,September,13,Yes,1,1.5,Medium
EMP_4915,6,female,Master,Full Stack Developer,"Atlanta, GA",Hybrid,C++,2.2,17,15,3,4,194,June,17,Yes,3,3.3,Low
EMP_4916,16,male,Bachelor,DevOps Engineer,"New York, NY",Hybrid,JavaScript,2.5,26,8,4,6,522,November,14,Yes,2,4.8,Medium
EMP_4917,6,male,Bachelor,Backend Developer,"Chicago, IL",Hybrid,C++,2.9,13,7,4,2,246,January,6,Yes,1,2.2,Low
EMP_4918,12,female,Master,DevOps Engineer,"Austin, TX",On-site,TypeScript,3.7,19,2,5,7,444,February,8,No,2,2.1,Medium
EMP_4919,4,male,Master,Data Scientist,"New York, NY",Hybrid,Swift,3,8,7,9,2,206,December,6,Yes,0,2.6,Medium
EMP_4920,6,male,Master,Engineering Manager,"Chicago, IL",On-site,Java,2.5,11,6,2,6,243,January,5,No,2,1.7,Medium
EMP_4921,11,male,Master,Product Manager,"Seattle, WA",Hybrid,TypeScript,3.2,17,1,1,5,279,February,11,Yes,4,4.5,Medium
EMP_4922,7,female,Bachelor,UI/UX Designer,"New York, NY",On-site,Swift,3.2,14,2,2,6,331,October,12,Yes,4,2.2,Low
EMP_4923,8,male,Bachelor,Frontend Developer,"Denver, CO",Hybrid,C++,3,17,7,3,4,264,May,15,Yes,3,2.7,Low
EMP_4924,12,female,Master,Data Analyst,"London, UK",Hybrid,JavaScript,2.3,24,14,21,6,443,July,25,No,1,4.2,Low
EMP_4925,17,male,Master,Tech Lead,"London, UK",On-site,Java,3.3,29,8,14,8,476,October,21,Yes,2,4.5,High
EMP_4926,7,male,Bachelor,Security Engineer,"London, UK",Hybrid,Swift,2.2,15,7,0,5,222,December,9,Yes,5,1.2,Low
EMP_4927,8,male,Master,Tech Lead,Remote,On-site,Java,3.8,20,12,30,2,277,April,11,No,2,2,Medium
EMP_4928,4,female,Master,Full Stack Developer,Remote,Hybrid,TypeScript,3.3,14,1,16,3,185,July,20,Yes,1,1.2,Low
EMP_4929,19,male,Bachelor,Full Stack Developer,"Toronto, CA",On-site,Java,3.9,26,15,3,9,646,August,17,Yes,4,3.8,Medium
EMP_4930,3,male,Bachelor,Backend Developer,"London, UK",On-site,Python,2.7,13,8,7,2,94,March,9,Yes,4,3.7,Low
EMP_4931,11,male,Bachelor,Tech Lead,"Berlin, DE",Remote,Go,2.9,20,2,8,4,449,January,23,Yes,0,3.8,Medium
EMP_4932,15,male,Master,Software Engineer,"Chicago, IL",Remote,Python,3.6,26,12,15,7,475,October,6,Yes,4,3.5,Medium
EMP_4933,9,female,Bachelor,Backend Developer,"San Francisco, CA",On-site,TypeScript,2.1,25,10,9,4,369,June,18,Yes,5,3.4,Medium
EMP_4934,9,male,Master,Security Engineer,Remote,On-site,Go,3.4,19,14,2,6,315,July,7,Yes,2,1.3,Medium
EMP_4935,23,female,Bachelor,QA Engineer,"San Francisco, CA",Remote,Rust,4.3,32,1,1,9,582,July,11,Yes,2,1.7,High
EMP_4936,11,female,Master,QA Engineer,"Berlin, DE",On-site,Java,3.2,20,5,10,4,601,April,9,Yes,0,4,Medium
EMP_4937,5,female,Master,Backend Developer,"New York, NY",Hybrid,Go,3.8,17,3,0,2,171,September,13,Yes,0,3.7,Low
EMP_4938,5,male,Bachelor,ML Engineer,"Toronto, CA",Remote,Swift,2.8,15,14,16,5,315,July,22,Yes,4,4.4,Medium
EMP_4939,6,female,Bachelor,Software Engineer,"Atlanta, GA",Remote,Go,3.3,13,11,19,2,287,July,18,Yes,4,5,Low
EMP_4940,3,female,Bachelor,Full Stack Developer,"Chicago, IL",Remote,JavaScript,2.1,8,13,23,3,152,October,,Yes,2,2.8,Low
EMP_4941,8,female,Master,DevOps Engineer,"London, UK",Hybrid,Python,3.6,14,10,0,5,208,September,20,No,4,3.3,Medium
EMP_4942,16,female,Bachelor,Security Engineer,"London, UK",Remote,Rust,3.7,26,7,3,7,479,May,13,Yes,2,3.1,Medium
EMP_4943,11,female,PhD,Solutions Architect,"New York, NY",On-site,Rust,2.9,27,8,2,6,293,July,11,Yes,5,4.2,High
EMP_4944,16,male,Bachelor,Software Engineer,"Los Angeles, CA",Hybrid,Go,2.6,27,7,2,6,536,October,18,Yes,5,4.5,Medium
EMP_4945,3,male,Bachelor,Data Analyst,"New York, NY",On-site,Rust,3.5,12,10,7,3,240,October,5,Yes,3,4.3,Low
EMP_4946,17,female,Bachelor,Engineering Manager,"Atlanta, GA",Hybrid,C++,3.4,29,12,2,7,673,June,25,No,0,2.5,Medium
EMP_4947,11,male,PhD,ML Engineer,"Berlin, DE",On-site,TypeScript,3.4,19,1,9,9,381,August,11,Yes,5,2.5,High
EMP_4948,14,female,PhD,Data Scientist,"Austin, TX",On-site,Python,2.5,21,11,2,6,380,June,25,,0,4.5,Medium
EMP_4949,6,female,High School,Cloud Architect,"Atlanta, GA",Hybrid,TypeScript,2.4,22,15,11,2,196,February,7,Yes,1,3.2,Low
EMP_4950,12,male,Master,Software Engineer,"Berlin, DE",On-site,Rust,3.3,18,13,22,8,330,September,9,Yes,3,2.1,Medium
EMP_4951,8,male,Master,Engineering Manager,"Denver, CO",Remote,Rust,4.1,16,10,3,2,362,December,11,Yes,4,3.1,Medium
EMP_4952,13,female,Master,UI/UX Designer,"Berlin, DE",Remote,TypeScript,3.3,21,14,1,5,421,April,24,Yes,0,4,Low
EMP_4953,12,female,PhD,Full Stack Developer,"San Francisco, CA",On-site,C++,3.3,20,2,1,4,307,October,19,No,0,2.3,Medium
EMP_4954,11,male,Bachelor,Full Stack Developer,"San Francisco, CA",Hybrid,Go,3.1,22,10,3,5,338,September,13,Yes,1,3,Medium
EMP_4955,20,male,Master,Full Stack Developer,"Los Angeles, CA",Hybrid,Java,3.3,22,8,5,6,510,May,,Yes,0,2.8,High
EMP_4956,3,male,Bachelor,QA Engineer,"London, UK",Hybrid,Swift,2.3,17,6,15,3,94,June,14,Yes,2,3.3,Low
EMP_4957,30,male,Bachelor,Solutions Architect,"Austin, TX",Remote,Rust,3.7,42,9,11,13,796,August,20,Yes,4,2,High
EMP_4958,7,female,Bachelor,Tech Lead,"Austin, TX",Remote,C++,2.8,14,5,18,3,272,May,8,No,3,2.9,Medium
EMP_4959,4,female,Master,Full Stack Developer,"New York, NY",On-site,Java,3.1,17,12,1,3,194,April,9,Yes,0,1.3,Low
EMP_4960,12,male,Bachelor,Security Engineer,"Austin, TX",Hybrid,Go,4.1,23,15,0,6,312,June,9,Yes,3,,Medium
EMP_4961,10,female,Bachelor,Engineering Manager,"San Francisco, CA",On-site,Java,2.9,17,6,2,8,606,July,15,Yes,5,4.2,High
EMP_4962,11,female,Bachelor,Product Manager,Remote,On-site,TypeScript,3,25,5,5,5,288,March,5,No,4,3.7,Medium
EMP_4963,8,female,Master,DevOps Engineer,"New York, NY",Hybrid,Rust,3.2,21,12,4,5,356,November,15,Yes,5,2.9,Medium
EMP_4964,16,female,Bachelor,DevOps Engineer,"London, UK",On-site,JavaScript,3.2,27,3,7,5,725,May,15,Yes,3,,Medium
EMP_4965,15,female,Bachelor,Tech Lead,"Boston, MA",Remote,Go,3.5,26,11,0,6,390,March,19,Yes,1,1.4,Medium
EMP_4966,9,male,Master,Cloud Architect,"Berlin, DE",Remote,Java,3.8,14,5,1,7,250,September,7,,3,3,Medium
EMP_4967,17,female,High School,Frontend Developer,"Los Angeles, CA",Hybrid,Rust,3.7,30,6,3,6,501,December,10,No,4,1.9,Medium
EMP_4968,7,female,Bachelor,DevOps Engineer,"Denver, CO",Remote,Rust,2.5,22,8,5,6,287,December,10,No,1,1.5,Low
EMP_4969,13,female,Bachelor,Frontend Developer,"San Francisco, CA",Hybrid,Go,2.4,22,7,8,4,459,June,12,No,5,4.4,Medium
EMP_4970,17,male,Master,ML Engineer,"Boston, MA",Hybrid,Rust,3.5,33,14,9,7,438,June,11,No,4,1.6,High
EMP_4971,9,female,Bachelor,Full Stack Developer,"San Francisco, CA",On-site,C++,3.2,12,3,1,3,259,May,25,Yes,1,1,Medium
EMP_4972,14,male,Master,QA Engineer,"Los Angeles, CA",On-site,Swift,3.2,31,9,25,4,633,April,21,No,1,4,Medium
EMP_4973,23,male,High School,DevOps Engineer,"Seattle, WA",Hybrid,Rust,3.7,31,2,6,9,605,September,23,,1,3.8,Medium
EMP_4974,12,male,Bachelor,QA Engineer,"New York, NY",Remote,Java,3,19,5,3,6,434,January,8,Yes,2,1.8,Medium
EMP_4975,7,male,Bachelor,Product Manager,"Los Angeles, CA",Hybrid,Swift,3,17,15,15,3,307,August,24,Yes,4,3.8,Medium
EMP_4976,11,male,High School,DevOps Engineer,"Toronto, CA",Remote,Go,3.3,22,5,3,5,588,October,14,Yes,2,1.5,Medium
EMP_4977,12,female,High School,UI/UX Designer,"Toronto, CA",Hybrid,C++,4.4,28,3,5,6,317,April,,Yes,2,2.2,Medium
EMP_4978,8,male,Bachelor,Cloud Architect,"Austin, TX",On-site,Python,3.3,15,8,0,4,385,January,20,No,2,2.6,Medium
EMP_4979,1,female,Master,Tech Lead,"San Francisco, CA",Remote,Swift,2.3,12,13,0,4,30,September,6,No,0,1.7,Low
EMP_4980,11,male,Bachelor,Data Scientist,Remote,Hybrid,TypeScript,3.5,25,11,14,5,335,February,,Yes,1,,Medium
EMP_4981,19,male,PhD,Solutions Architect,"Boston, MA",Hybrid,C++,4.1,29,7,10,8,486,March,11,No,4,3.1,High
EMP_4982,12,female,Master,Frontend Developer,"San Francisco, CA",Hybrid,C++,3.9,24,1,0,5,303,March,24,Yes,3,5,Medium
EMP_4983,13,male,PhD,Product Manager,"Los Angeles, CA",Hybrid,TypeScript,3.2,29,3,7,8,499,May,25,Yes,5,4.7,Medium
EMP_4984,20,female,Bachelor,Software Engineer,"Denver, CO",On-site,Swift,3.6,30,2,8,7,736,August,20,Yes,2,3.1,Medium
EMP_4985,16,male,Master,Cloud Architect,"Chicago, IL",Hybrid,TypeScript,2.8,27,7,23,7,474,September,10,No,3,3.7,Medium
EMP_4986,21,female,Bachelor,Full Stack Developer,"Atlanta, GA",Remote,Rust,4,25,11,11,7,662,October,23,Yes,5,4.6,Medium
EMP_4987,7,male,Master,ML Engineer,"Toronto, CA",On-site,JavaScript,2.9,18,11,3,4,203,August,10,Yes,1,3.1,Medium
EMP_4988,2,male,Bachelor,Software Engineer,"Berlin, DE",On-site,Swift,2.9,13,6,22,0,208,May,13,No,5,1.6,Low
EMP_4989,29,male,Bachelor,Backend Developer,"Toronto, CA",On-site,Python,3.7,40,2,10,9,727,July,20,No,5,3.2,High
EMP_4990,13,female,PhD,Data Scientist,"New York, NY",Hybrid,Go,3,23,8,8,6,386,November,15,Yes,2,3.3,Medium
EMP_4991,28,male,PhD,Security Engineer,"Denver, CO",On-site,TypeScript,4.8,37,2,1,11,957,May,22,No,3,4.4,High
EMP_4992,11,male,High School,Backend Developer,"Atlanta, GA",On-site,JavaScript,3.4,29,11,19,8,291,February,23,Yes,0,3.3,Medium
EMP_4993,15,female,Bachelor,Solutions Architect,"Chicago, IL",On-site,Python,4.2,25,9,1,6,420,August,12,Yes,4,2.9,Medium
EMP_4994,19,male,High School,DevOps Engineer,"New York, NY",On-site,TypeScript,4.1,29,15,5,7,508,October,24,No,,1.5,High
EMP_4995,13,female,Bachelor,Data Scientist,"Seattle, WA",On-site,C++,2.7,22,5,0,6,346,February,14,,5,1.8,Medium
EMP_4996,12,female,Master,Full Stack Developer,"New York, NY",Remote,Go,3.1,23,14,8,7,416,September,6,Yes,4,3.7,Medium
